"account_id","district_id","frequency","date"
"3613","43","POPLATEK MESICNE","10/8/1993"
"3614","19","POPLATEK MESICNE","7/8/1996"
"3615","46","POPLATEK MESICNE","5/11/1996"
"3616","50","POPLATEK MESICNE","15/12/1997"
"3617","22","POPLATEK MESICNE","15/11/1993"
"3618","29","POPLATEK MESICNE","29/9/1993"
"3620","14","POPLATEK MESICNE","6/2/1997"
"3621","32","POPLATEK MESICNE","25/12/1994"
"3622","53","POPLATEK MESICNE","15/10/1994"
"3623","59","POPLATEK MESICNE","12/2/1995"
"3624","32","POPLATEK TYDNE","30/5/1995"
"3625","3","POPLATEK MESICNE","22/8/1994"
"3626","51","POPLATEK MESICNE","5/11/1996"
"3628","70","POPLATEK MESICNE","12/9/1995"
"3629","48","POPLATEK MESICNE","27/7/1993"
"3631","1","POPLATEK MESICNE","13/8/1995"
"3632","56","POPLATEK TYDNE","6/4/1996"
"3633","18","POPLATEK MESICNE","6/2/1997"
"3634","21","POPLATEK MESICNE","16/4/1997"
"3635","10","POPLATEK MESICNE","4/5/1997"
"3636","21","POPLATEK MESICNE","22/5/1994"
"3637","53","POPLATEK MESICNE","28/10/1995"
"3638","52","POPLATEK PO OBRATU","10/1/1996"
"3639","4","POPLATEK MESICNE","8/1/1997"
"3640","10","POPLATEK MESICNE","5/11/1993"
"3641","7","POPLATEK MESICNE","9/1/1995"
"3643","1","POPLATEK MESICNE","22/12/1994"
"3644","38","POPLATEK MESICNE","13/4/1993"
"3645","36","POPLATEK MESICNE","18/6/1996"
"3646","63","POPLATEK TYDNE","20/10/1995"
"3647","77","POPLATEK MESICNE","17/6/1996"
"3648","61","POPLATEK MESICNE","6/5/1996"
"3649","54","POPLATEK MESICNE","14/5/1993"
"3650","8","POPLATEK MESICNE","5/6/1994"
"3651","23","POPLATEK MESICNE","27/2/1993"
"3652","36","POPLATEK MESICNE","2/3/1997"
"3653","31","POPLATEK MESICNE","3/5/1994"
"3654","47","POPLATEK MESICNE","13/7/1993"
"3655","1","POPLATEK MESICNE","24/12/1995"
"3656","53","POPLATEK MESICNE","6/8/1993"
"3657","62","POPLATEK MESICNE","19/9/1997"
"3658","24","POPLATEK MESICNE","25/3/1997"
"3659","54","POPLATEK MESICNE","1/2/1997"
"3660","74","POPLATEK MESICNE","14/11/1993"
"3661","50","POPLATEK MESICNE","11/1/1996"
"3662","4","POPLATEK MESICNE","26/5/1997"
"3663","67","POPLATEK MESICNE","6/11/1994"
"3664","1","POPLATEK MESICNE","28/4/1996"
"3665","28","POPLATEK MESICNE","28/6/1997"
"3667","55","POPLATEK MESICNE","26/1/1994"
"3668","1","POPLATEK MESICNE","15/6/1996"
"3669","76","POPLATEK MESICNE","22/12/1993"
"3670","27","POPLATEK MESICNE","4/6/1993"
"3671","21","POPLATEK MESICNE","17/9/1997"
"3672","26","POPLATEK MESICNE","19/3/1996"
"3673","30","POPLATEK MESICNE","12/1/1996"
"3674","38","POPLATEK MESICNE","12/3/1993"
"3675","64","POPLATEK MESICNE","20/3/1993"
"3676","58","POPLATEK MESICNE","8/6/1996"
"3677","1","POPLATEK MESICNE","4/10/1995"
"3678","1","POPLATEK MESICNE","24/3/1993"
"3679","64","POPLATEK MESICNE","15/8/1995"
"3680","27","POPLATEK MESICNE","16/2/1996"
"3681","70","POPLATEK MESICNE","25/1/1997"
"3682","70","POPLATEK MESICNE","7/6/1993"
"3683","33","POPLATEK MESICNE","13/8/1993"
"3684","23","POPLATEK MESICNE","4/3/1994"
"3686","77","POPLATEK MESICNE","3/8/1997"
"3687","71","POPLATEK MESICNE","6/11/1993"
"3688","70","POPLATEK MESICNE","10/11/1993"
"3689","8","POPLATEK MESICNE","29/11/1995"
"3690","67","POPLATEK PO OBRATU","18/10/1996"
"3691","50","POPLATEK MESICNE","19/2/1993"
"3692","70","POPLATEK MESICNE","21/4/1997"
"3693","61","POPLATEK MESICNE","29/1/1993"
"3694","70","POPLATEK MESICNE","6/7/1996"
"3695","30","POPLATEK MESICNE","2/4/1997"
"3696","1","POPLATEK MESICNE","22/6/1996"
"3697","45","POPLATEK MESICNE","29/4/1993"
"3698","1","POPLATEK MESICNE","3/3/1996"
"3699","50","POPLATEK MESICNE","5/8/1993"
"3700","1","POPLATEK MESICNE","3/6/1997"
"3701","76","POPLATEK MESICNE","6/10/1993"
"3702","53","POPLATEK MESICNE","13/4/1995"
"3703","74","POPLATEK MESICNE","18/6/1997"
"3704","75","POPLATEK MESICNE","24/1/1993"
"3705","20","POPLATEK MESICNE","24/10/1997"
"3706","8","POPLATEK MESICNE","4/4/1996"
"3708","64","POPLATEK MESICNE","24/11/1996"
"3709","74","POPLATEK MESICNE","5/3/1996"
"3710","1","POPLATEK MESICNE","25/2/1995"
"3711","3","POPLATEK MESICNE","8/5/1997"
"3712","3","POPLATEK MESICNE","13/9/1994"
"3713","14","POPLATEK TYDNE","8/6/1993"
"3714","2","POPLATEK TYDNE","21/4/1994"
"3715","74","POPLATEK MESICNE","27/11/1997"
"3716","1","POPLATEK MESICNE","14/4/1997"
"3717","56","POPLATEK MESICNE","20/5/1994"
"3718","63","POPLATEK MESICNE","16/4/1994"
"3719","37","POPLATEK MESICNE","19/6/1997"
"3720","36","POPLATEK MESICNE","30/7/1993"
"3721","22","POPLATEK MESICNE","21/2/1996"
"3722","76","POPLATEK MESICNE","7/12/1997"
"3723","2","POPLATEK MESICNE","14/6/1996"
"3724","16","POPLATEK MESICNE","6/8/1997"
"3725","33","POPLATEK MESICNE","11/6/1995"
"3726","54","POPLATEK MESICNE","14/7/1996"
"3727","66","POPLATEK MESICNE","19/1/1996"
"3728","10","POPLATEK MESICNE","18/8/1994"
"3729","31","POPLATEK MESICNE","14/4/1995"
"3730","17","POPLATEK MESICNE","8/9/1994"
"3731","70","POPLATEK MESICNE","20/5/1996"
"3732","21","POPLATEK MESICNE","25/5/1997"
"3733","33","POPLATEK MESICNE","22/7/1996"
"3734","43","POPLATEK MESICNE","8/3/1993"
"3735","1","POPLATEK MESICNE","27/4/1995"
"3736","54","POPLATEK MESICNE","8/5/1996"
"3737","34","POPLATEK MESICNE","1/3/1995"
"3738","51","POPLATEK MESICNE","1/8/1993"
"3739","1","POPLATEK MESICNE","25/3/1997"
"3741","65","POPLATEK MESICNE","18/8/1996"
"3742","59","POPLATEK MESICNE","11/5/1997"
"3743","1","POPLATEK MESICNE","22/3/1996"
"3745","5","POPLATEK MESICNE","4/8/1993"
"3746","70","POPLATEK MESICNE","4/6/1996"
"3747","1","POPLATEK MESICNE","1/5/1994"
"3748","1","POPLATEK MESICNE","10/7/1993"
"3749","68","POPLATEK MESICNE","10/8/1996"
"3750","77","POPLATEK MESICNE","18/3/1995"
"3751","9","POPLATEK MESICNE","15/9/1993"
"3752","1","POPLATEK MESICNE","25/11/1994"
"3753","28","POPLATEK MESICNE","24/2/1995"
"3754","37","POPLATEK TYDNE","19/2/1996"
"3755","64","POPLATEK MESICNE","20/1/1996"
"3756","39","POPLATEK TYDNE","17/10/1994"
"3757","64","POPLATEK MESICNE","24/9/1997"
"3758","38","POPLATEK MESICNE","19/9/1995"
"3759","1","POPLATEK MESICNE","29/12/1993"
"3760","44","POPLATEK MESICNE","13/1/1993"
"3763","55","POPLATEK MESICNE","23/8/1995"
"3764","69","POPLATEK MESICNE","5/11/1995"
"3765","32","POPLATEK MESICNE","14/11/1996"
"3766","29","POPLATEK PO OBRATU","18/10/1996"
"3767","1","POPLATEK MESICNE","15/11/1995"
"3768","52","POPLATEK MESICNE","6/6/1997"
"3769","3","POPLATEK MESICNE","14/5/1996"
"3770","23","POPLATEK MESICNE","20/9/1995"
"3771","22","POPLATEK MESICNE","11/6/1993"
"3772","7","POPLATEK MESICNE","20/11/1995"
"3773","10","POPLATEK MESICNE","4/5/1997"
"3774","72","POPLATEK MESICNE","30/8/1996"
"3775","19","POPLATEK MESICNE","27/6/1993"
"3776","1","POPLATEK MESICNE","16/10/1996"
"3777","70","POPLATEK MESICNE","19/1/1995"
"3778","52","POPLATEK MESICNE","4/7/1993"
"3779","74","POPLATEK MESICNE","8/7/1995"
"3780","44","POPLATEK MESICNE","25/11/1995"
"3781","31","POPLATEK MESICNE","26/3/1993"
"3782","9","POPLATEK TYDNE","17/3/1997"
"3783","40","POPLATEK MESICNE","29/11/1995"
"3784","25","POPLATEK MESICNE","22/1/1996"
"3785","10","POPLATEK MESICNE","24/3/1993"
"3786","21","POPLATEK MESICNE","22/6/1993"
"3787","70","POPLATEK MESICNE","19/2/1993"
"3788","70","POPLATEK MESICNE","10/4/1993"
"3789","6","POPLATEK MESICNE","18/8/1996"
"3790","1","POPLATEK TYDNE","13/5/1997"
"3791","1","POPLATEK TYDNE","3/5/1996"
"3792","10","POPLATEK MESICNE","11/8/1993"
"3793","5","POPLATEK MESICNE","28/6/1996"
"3794","20","POPLATEK MESICNE","3/2/1997"
"3795","36","POPLATEK MESICNE","18/3/1996"
"3796","53","POPLATEK MESICNE","25/5/1993"
"3797","64","POPLATEK MESICNE","3/9/1994"
"3798","15","POPLATEK MESICNE","27/8/1997"
"3799","74","POPLATEK MESICNE","29/11/1996"
"3800","30","POPLATEK MESICNE","16/9/1996"
"3801","1","POPLATEK MESICNE","20/6/1996"
"3802","44","POPLATEK MESICNE","18/4/1996"
"3803","61","POPLATEK MESICNE","26/1/1996"
"3804","7","POPLATEK MESICNE","7/4/1994"
"3805","9","POPLATEK MESICNE","2/7/1994"
"3806","36","POPLATEK MESICNE","18/4/1996"
"3807","53","POPLATEK MESICNE","5/9/1995"
"3808","38","POPLATEK MESICNE","11/8/1993"
"3809","1","POPLATEK MESICNE","21/11/1996"
"3810","43","POPLATEK MESICNE","22/6/1995"
"3811","1","POPLATEK MESICNE","26/10/1996"
"3812","72","POPLATEK MESICNE","16/1/1995"
"3813","1","POPLATEK MESICNE","9/10/1997"
"3814","74","POPLATEK MESICNE","27/12/1995"
"3815","1","POPLATEK MESICNE","24/3/1996"
"3816","25","POPLATEK MESICNE","21/4/1996"
"3817","70","POPLATEK MESICNE","10/2/1995"
"3818","74","POPLATEK MESICNE","1/1/1993"
"3819","69","POPLATEK MESICNE","11/11/1996"
"3820","1","POPLATEK MESICNE","14/11/1993"
"3821","18","POPLATEK MESICNE","18/4/1996"
"3822","8","POPLATEK MESICNE","22/9/1993"
"3823","74","POPLATEK MESICNE","19/4/1995"
"3824","41","POPLATEK MESICNE","20/3/1994"
"3825","7","POPLATEK MESICNE","14/12/1993"
"3826","34","POPLATEK MESICNE","5/3/1995"
"3827","1","POPLATEK MESICNE","4/10/1994"
"3828","44","POPLATEK MESICNE","28/8/1997"
"3830","56","POPLATEK MESICNE","20/4/1997"
"3832","45","POPLATEK MESICNE","22/1/1996"
"3833","77","POPLATEK MESICNE","13/7/1997"
"3834","54","POPLATEK MESICNE","19/1/1993"
"3835","50","POPLATEK MESICNE","16/3/1993"
"3836","68","POPLATEK MESICNE","9/12/1997"
"3837","48","POPLATEK PO OBRATU","26/8/1993"
"3838","3","POPLATEK MESICNE","2/5/1994"
"3839","1","POPLATEK MESICNE","21/2/1995"
"3840","76","POPLATEK MESICNE","19/2/1994"
"3841","8","POPLATEK MESICNE","22/1/1995"
"3842","1","POPLATEK MESICNE","12/3/1997"
"3843","62","POPLATEK MESICNE","2/10/1996"
"3844","67","POPLATEK MESICNE","23/5/1993"
"3845","48","POPLATEK MESICNE","14/5/1995"
"3846","61","POPLATEK MESICNE","27/4/1997"
"3847","33","POPLATEK MESICNE","13/6/1995"
"3848","20","POPLATEK MESICNE","10/7/1996"
"3849","75","POPLATEK MESICNE","21/10/1994"
"3850","8","POPLATEK MESICNE","9/8/1993"
"3851","1","POPLATEK MESICNE","27/2/1997"
"3852","20","POPLATEK MESICNE","14/9/1997"
"3854","8","POPLATEK MESICNE","18/4/1996"
"3855","33","POPLATEK MESICNE","4/9/1995"
"3856","45","POPLATEK MESICNE","3/12/1996"
"3857","54","POPLATEK MESICNE","22/10/1997"
"3858","2","POPLATEK MESICNE","14/12/1995"
"3859","53","POPLATEK MESICNE","23/4/1996"
"3860","4","POPLATEK MESICNE","11/10/1994"
"3861","2","POPLATEK MESICNE","30/1/1997"
"3862","1","POPLATEK MESICNE","23/11/1996"
"3863","15","POPLATEK MESICNE","14/9/1993"
"3864","33","POPLATEK MESICNE","1/7/1996"
"3865","50","POPLATEK MESICNE","9/2/1995"
"3866","60","POPLATEK MESICNE","5/9/1995"
"3867","1","POPLATEK MESICNE","19/7/1997"
"3868","43","POPLATEK MESICNE","21/8/1993"
"3869","72","POPLATEK MESICNE","13/9/1994"
"3870","38","POPLATEK MESICNE","8/1/1997"
"3871","26","POPLATEK MESICNE","8/1/1993"
"3872","25","POPLATEK MESICNE","21/5/1997"
"3874","51","POPLATEK MESICNE","2/6/1995"
"3875","44","POPLATEK MESICNE","18/10/1997"
"3876","69","POPLATEK MESICNE","13/2/1994"
"3877","59","POPLATEK MESICNE","22/10/1996"
"3878","23","POPLATEK MESICNE","7/10/1994"
"3880","3","POPLATEK MESICNE","28/7/1996"
"3881","21","POPLATEK MESICNE","4/3/1996"
"3882","10","POPLATEK MESICNE","9/7/1993"
"3883","72","POPLATEK MESICNE","15/3/1993"
"3884","1","POPLATEK MESICNE","14/11/1996"
"3885","51","POPLATEK MESICNE","1/4/1997"
"3886","1","POPLATEK MESICNE","20/2/1994"
"3887","62","POPLATEK MESICNE","8/5/1996"
"3888","39","POPLATEK MESICNE","27/5/1993"
"3889","16","POPLATEK MESICNE","3/7/1997"
"3890","50","POPLATEK MESICNE","10/2/1996"
"3891","1","POPLATEK MESICNE","18/8/1993"
"3892","43","POPLATEK MESICNE","25/10/1993"
"3893","42","POPLATEK MESICNE","13/12/1996"
"3894","52","POPLATEK MESICNE","25/9/1996"
"3895","27","POPLATEK MESICNE","14/7/1995"
"3896","45","POPLATEK MESICNE","17/8/1995"
"3897","13","POPLATEK MESICNE","16/4/1997"
"3898","70","POPLATEK MESICNE","7/2/1994"
"3899","22","POPLATEK MESICNE","25/6/1996"
"3901","12","POPLATEK MESICNE","30/8/1997"
"3902","1","POPLATEK MESICNE","8/8/1995"
"3903","58","POPLATEK MESICNE","19/12/1994"
"3904","18","POPLATEK MESICNE","5/10/1996"
"3905","54","POPLATEK PO OBRATU","28/5/1997"
"3906","52","POPLATEK MESICNE","8/7/1997"
"3907","37","POPLATEK MESICNE","18/4/1996"
"3908","13","POPLATEK MESICNE","16/1/1997"
"3909","1","POPLATEK MESICNE","14/1/1993"
"3910","10","POPLATEK MESICNE","19/1/1997"
"3911","32","POPLATEK MESICNE","16/12/1997"
"3912","2","POPLATEK MESICNE","4/5/1994"
"3913","23","POPLATEK MESICNE","4/10/1996"
"3914","33","POPLATEK MESICNE","5/9/1995"
"3915","65","POPLATEK MESICNE","2/4/1993"
"3916","8","POPLATEK MESICNE","28/9/1997"
"3917","1","POPLATEK MESICNE","30/3/1996"
"3918","53","POPLATEK MESICNE","9/12/1993"
"3919","34","POPLATEK MESICNE","18/10/1997"
"3920","74","POPLATEK MESICNE","1/9/1993"
"3921","18","POPLATEK MESICNE","17/7/1994"
"3922","68","POPLATEK MESICNE","22/10/1997"
"3923","52","POPLATEK MESICNE","30/3/1993"
"3924","70","POPLATEK MESICNE","24/2/1996"
"3925","1","POPLATEK MESICNE","5/9/1995"
"3926","72","POPLATEK MESICNE","11/9/1994"
"3927","56","POPLATEK MESICNE","22/10/1993"
"3928","24","POPLATEK MESICNE","8/5/1996"
"3930","37","POPLATEK MESICNE","25/4/1995"
"3931","28","POPLATEK MESICNE","5/2/1996"
"3932","74","POPLATEK MESICNE","25/7/1996"
"3933","61","POPLATEK MESICNE","11/2/1996"
"3934","6","POPLATEK MESICNE","23/12/1997"
"3935","23","POPLATEK MESICNE","8/3/1993"
"3936","39","POPLATEK MESICNE","4/5/1995"
"3937","76","POPLATEK MESICNE","10/1/1996"
"3938","57","POPLATEK MESICNE","17/11/1993"
"3939","70","POPLATEK MESICNE","8/7/1993"
"3940","35","POPLATEK TYDNE","7/5/1995"
"3941","7","POPLATEK MESICNE","26/12/1996"
"3942","27","POPLATEK TYDNE","10/5/1996"
"3943","71","POPLATEK MESICNE","6/3/1996"
"3944","22","POPLATEK MESICNE","8/10/1995"
"3945","50","POPLATEK MESICNE","7/11/1995"
"3946","70","POPLATEK MESICNE","16/7/1996"
"3947","76","POPLATEK MESICNE","23/1/1996"
"3948","1","POPLATEK MESICNE","9/11/1993"
"3949","54","POPLATEK MESICNE","11/1/1996"
"3950","48","POPLATEK MESICNE","1/9/1997"
"3951","22","POPLATEK MESICNE","2/6/1997"
"3952","26","POPLATEK MESICNE","8/3/1996"
"3953","1","POPLATEK MESICNE","16/6/1997"
"3954","22","POPLATEK MESICNE","25/6/1993"
"3955","64","POPLATEK MESICNE","14/7/1993"
"3956","6","POPLATEK MESICNE","28/10/1996"
"3957","33","POPLATEK TYDNE","13/6/1996"
"3958","59","POPLATEK MESICNE","28/12/1997"
"3959","1","POPLATEK TYDNE","15/2/1997"
"3960","64","POPLATEK MESICNE","6/2/1993"
"3961","52","POPLATEK MESICNE","24/1/1997"
"3962","54","POPLATEK MESICNE","13/12/1996"
"3963","9","POPLATEK MESICNE","27/10/1997"
"3964","25","POPLATEK MESICNE","25/1/1997"
"3965","31","POPLATEK MESICNE","4/5/1993"
"3966","42","POPLATEK MESICNE","9/1/1996"
"3967","54","POPLATEK MESICNE","22/9/1996"
"3968","36","POPLATEK MESICNE","1/1/1996"
"3969","39","POPLATEK MESICNE","20/6/1993"
"3970","24","POPLATEK MESICNE","28/11/1995"
"3971","75","POPLATEK MESICNE","13/3/1997"
"3972","51","POPLATEK MESICNE","11/10/1993"
"3973","20","POPLATEK MESICNE","27/11/1995"
"3974","55","POPLATEK MESICNE","8/3/1996"
"3975","20","POPLATEK MESICNE","2/10/1994"
"3976","74","POPLATEK MESICNE","15/4/1996"
"3977","7","POPLATEK MESICNE","25/9/1993"
"3978","59","POPLATEK MESICNE","18/2/1995"
"3979","37","POPLATEK MESICNE","14/2/1996"
"3980","75","POPLATEK MESICNE","3/4/1993"
"3981","23","POPLATEK MESICNE","15/1/1995"
"3982","26","POPLATEK MESICNE","27/7/1993"
"3983","67","POPLATEK MESICNE","4/2/1993"
"3984","51","POPLATEK MESICNE","14/12/1996"
"3985","1","POPLATEK MESICNE","13/7/1997"
"3986","19","POPLATEK MESICNE","20/6/1997"
"3987","25","POPLATEK MESICNE","14/9/1997"
"3988","23","POPLATEK MESICNE","4/5/1997"
"3989","19","POPLATEK MESICNE","11/3/1995"
"3990","77","POPLATEK MESICNE","4/2/1997"
"3991","1","POPLATEK MESICNE","28/12/1996"
"3992","43","POPLATEK MESICNE","16/12/1997"
"3993","54","POPLATEK MESICNE","24/1/1996"
"3994","15","POPLATEK MESICNE","14/3/1996"
"3995","12","POPLATEK MESICNE","27/8/1995"
"3996","1","POPLATEK MESICNE","22/6/1997"
"3997","62","POPLATEK MESICNE","13/1/1994"
"3998","2","POPLATEK MESICNE","20/4/1996"
"3999","35","POPLATEK MESICNE","6/5/1993"
"4000","7","POPLATEK MESICNE","2/8/1993"
"4001","54","POPLATEK MESICNE","4/2/1995"
"4003","25","POPLATEK MESICNE","22/8/1997"
"4008","27","POPLATEK MESICNE","23/3/1996"
"4009","56","POPLATEK MESICNE","20/2/1994"
"4010","30","POPLATEK MESICNE","19/8/1996"
"4013","73","POPLATEK PO OBRATU","8/10/1993"
"4014","56","POPLATEK PO OBRATU","15/5/1995"
"4026","58","POPLATEK MESICNE","6/2/1997"
"4033","57","POPLATEK MESICNE","19/11/1996"
"4034","1","POPLATEK MESICNE","18/1/1993"
"4035","1","POPLATEK MESICNE","25/7/1993"
"4047","45","POPLATEK TYDNE","29/9/1995"
"4052","36","POPLATEK TYDNE","25/1/1997"
"4055","23","POPLATEK MESICNE","24/1/1993"
"4059","34","POPLATEK MESICNE","8/10/1993"
"4066","72","POPLATEK MESICNE","24/5/1994"
"4069","38","POPLATEK MESICNE","17/11/1996"
"4071","64","POPLATEK MESICNE","3/8/1996"
"4078","40","POPLATEK MESICNE","30/1/1993"
"4079","52","POPLATEK MESICNE","3/11/1993"
"4081","11","POPLATEK MESICNE","22/7/1995"
"4082","49","POPLATEK MESICNE","8/11/1994"
"4086","66","POPLATEK MESICNE","17/7/1996"
"4088","45","POPLATEK MESICNE","1/3/1996"
"4090","72","POPLATEK MESICNE","11/10/1996"
"4091","9","POPLATEK MESICNE","4/8/1997"
"4092","74","POPLATEK MESICNE","13/3/1996"
"4093","1","POPLATEK MESICNE","25/3/1993"
"4099","54","POPLATEK MESICNE","26/5/1996"
"4102","60","POPLATEK MESICNE","13/11/1996"
"4103","38","POPLATEK MESICNE","25/1/1995"
"4105","58","POPLATEK MESICNE","8/5/1995"
"4109","54","POPLATEK MESICNE","9/2/1995"
"4116","6","POPLATEK MESICNE","5/10/1997"
"4119","77","POPLATEK MESICNE","18/10/1993"
"4121","54","POPLATEK MESICNE","8/6/1995"
"4127","50","POPLATEK MESICNE","3/5/1996"
"4128","64","POPLATEK MESICNE","26/9/1997"
"4130","70","POPLATEK MESICNE","1/6/1997"
"4131","5","POPLATEK MESICNE","19/8/1994"
"4132","36","POPLATEK MESICNE","2/10/1997"
"4134","7","POPLATEK MESICNE","3/3/1993"
"4140","28","POPLATEK MESICNE","5/12/1997"
"4143","55","POPLATEK MESICNE","7/10/1997"
"4144","1","POPLATEK MESICNE","19/8/1996"
"4150","65","POPLATEK MESICNE","5/7/1997"
"4156","42","POPLATEK MESICNE","27/6/1997"
"4158","27","POPLATEK MESICNE","4/9/1997"
"4159","74","POPLATEK MESICNE","9/7/1993"
"4161","1","POPLATEK MESICNE","23/2/1995"
"4171","28","POPLATEK MESICNE","12/6/1993"
"4173","1","POPLATEK MESICNE","8/11/1993"
"4186","1","POPLATEK MESICNE","25/8/1996"
"4190","62","POPLATEK MESICNE","4/10/1995"
"4195","67","POPLATEK MESICNE","21/5/1994"
"4204","21","POPLATEK MESICNE","29/1/1996"
"4208","1","POPLATEK MESICNE","8/4/1997"
"4214","1","POPLATEK MESICNE","21/3/1996"
"4225","55","POPLATEK MESICNE","18/5/1993"
"4237","18","POPLATEK MESICNE","29/11/1993"
"4240","50","POPLATEK MESICNE","8/2/1993"
"4245","52","POPLATEK MESICNE","2/5/1994"
"4253","43","POPLATEK MESICNE","16/1/1996"
"4254","70","POPLATEK MESICNE","4/5/1993"
"4255","70","POPLATEK TYDNE","8/11/1993"
"4258","51","POPLATEK MESICNE","26/8/1995"
"4259","66","POPLATEK MESICNE","8/4/1994"
"4260","56","POPLATEK MESICNE","14/10/1993"
"4263","5","POPLATEK MESICNE","17/7/1995"
"4264","28","POPLATEK MESICNE","7/12/1993"
"4266","54","POPLATEK MESICNE","5/2/1997"
"4268","77","POPLATEK MESICNE","20/2/1997"
"4269","26","POPLATEK MESICNE","24/12/1995"
"4273","15","POPLATEK MESICNE","11/3/1996"
"4276","43","POPLATEK MESICNE","9/7/1994"
"4283","39","POPLATEK MESICNE","16/10/1994"
"4286","43","POPLATEK MESICNE","11/11/1996"
"4287","1","POPLATEK MESICNE","17/10/1993"
"4293","64","POPLATEK PO OBRATU","4/2/1996"
"4296","63","POPLATEK MESICNE","28/1/1993"
"4301","1","POPLATEK MESICNE","26/6/1997"
"4309","74","POPLATEK TYDNE","25/6/1997"
"4318","33","POPLATEK TYDNE","13/4/1993"
"4320","61","POPLATEK MESICNE","23/7/1996"
"4321","47","POPLATEK MESICNE","18/4/1993"
"4328","72","POPLATEK MESICNE","17/6/1994"
"4329","1","POPLATEK MESICNE","17/2/1994"
"4330","47","POPLATEK MESICNE","5/7/1995"
"4332","74","POPLATEK MESICNE","23/12/1997"
"4336","2","POPLATEK MESICNE","8/7/1997"
"4337","29","POPLATEK MESICNE","16/11/1993"
"4342","74","POPLATEK MESICNE","29/4/1996"
"4343","31","POPLATEK MESICNE","22/11/1993"
"4346","25","POPLATEK MESICNE","15/3/1996"
"4347","1","POPLATEK MESICNE","27/3/1993"
"4349","74","POPLATEK MESICNE","16/9/1996"
"4350","63","POPLATEK MESICNE","4/4/1993"
"4352","2","POPLATEK MESICNE","5/7/1993"
"4354","38","POPLATEK MESICNE","8/1/1997"
"4355","31","POPLATEK MESICNE","21/2/1993"
"4356","47","POPLATEK MESICNE","26/1/1994"
"4358","5","POPLATEK MESICNE","12/2/1997"
"4361","69","POPLATEK MESICNE","11/3/1996"
"4368","1","POPLATEK MESICNE","16/1/1995"
"4375","39","POPLATEK MESICNE","28/10/1996"
"4377","28","POPLATEK MESICNE","24/4/1993"
"4379","44","POPLATEK MESICNE","28/6/1996"
"4383","73","POPLATEK MESICNE","10/11/1996"
"4385","23","POPLATEK MESICNE","23/11/1993"
"4386","51","POPLATEK TYDNE","29/11/1997"
"4389","77","POPLATEK MESICNE","28/7/1996"
"4405","41","POPLATEK MESICNE","8/9/1996"
"4408","71","POPLATEK TYDNE","11/4/1994"
"4413","74","POPLATEK TYDNE","15/1/1994"
"4414","24","POPLATEK MESICNE","10/9/1993"
"4415","73","POPLATEK MESICNE","5/7/1995"
"4416","14","POPLATEK MESICNE","12/2/1994"
"4418","66","POPLATEK MESICNE","9/2/1994"
"4423","39","POPLATEK MESICNE","26/4/1995"
"4424","48","POPLATEK MESICNE","29/1/1996"
"4427","32","POPLATEK MESICNE","7/6/1993"
"4434","41","POPLATEK MESICNE","9/12/1994"
"4437","40","POPLATEK MESICNE","24/9/1993"
"4438","48","POPLATEK MESICNE","4/8/1996"
"4439","30","POPLATEK MESICNE","25/12/1995"
"4442","54","POPLATEK MESICNE","8/8/1996"
"4445","47","POPLATEK MESICNE","7/8/1997"
"4447","62","POPLATEK MESICNE","16/6/1996"
"4448","60","POPLATEK MESICNE","2/6/1993"
"4454","63","POPLATEK MESICNE","21/12/1996"
"4456","14","POPLATEK MESICNE","3/9/1996"
"4458","60","POPLATEK MESICNE","23/4/1996"
"4462","73","POPLATEK TYDNE","27/12/1995"
"4463","67","POPLATEK MESICNE","3/9/1993"
"4467","17","POPLATEK TYDNE","13/4/1997"
"4470","16","POPLATEK MESICNE","1/11/1993"
"4471","4","POPLATEK TYDNE","9/6/1997"
"4473","45","POPLATEK MESICNE","9/10/1995"
"4475","72","POPLATEK MESICNE","16/4/1997"
"4476","24","POPLATEK MESICNE","10/11/1994"
"4478","70","POPLATEK MESICNE","23/7/1993"
"4480","58","POPLATEK MESICNE","19/8/1996"
"4484","54","POPLATEK MESICNE","3/2/1993"
"4488","33","POPLATEK MESICNE","24/4/1996"
"4493","61","POPLATEK PO OBRATU","15/10/1996"
"4503","50","POPLATEK MESICNE","3/1/1995"
"4511","33","POPLATEK MESICNE","26/9/1993"
"4514","69","POPLATEK MESICNE","18/12/1993"
"4519","8","POPLATEK MESICNE","8/6/1994"
"4526","63","POPLATEK MESICNE","29/11/1993"
"4527","9","POPLATEK MESICNE","1/6/1997"
"4533","68","POPLATEK MESICNE","3/8/1997"
"4534","63","POPLATEK MESICNE","18/1/1997"
"4537","53","POPLATEK TYDNE","18/7/1996"
"4538","70","POPLATEK MESICNE","7/5/1995"
"4543","33","POPLATEK MESICNE","8/10/1993"
"4550","56","POPLATEK MESICNE","6/2/1997"
"4576","27","POPLATEK MESICNE","5/6/1993"
"4580","9","POPLATEK MESICNE","27/8/1994"
"4585","27","POPLATEK MESICNE","8/6/1996"
"4588","12","POPLATEK MESICNE","27/8/1996"
"4589","4","POPLATEK MESICNE","22/5/1995"
"4596","74","POPLATEK MESICNE","9/3/1993"
"4616","1","POPLATEK MESICNE","24/9/1997"
"4618","3","POPLATEK MESICNE","21/7/1996"
"4626","9","POPLATEK MESICNE","15/6/1996"
"4631","77","POPLATEK PO OBRATU","12/12/1996"
